,segmentId,price,priceChange12h,priceChange24h,priceChangeSegmentPeriod,bestStrategy,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
2022-01-01 00:00:00+00:00,905979023,170.1966082645718,,,,-0.0428501004872899,-0.0428501004872899,-0.0441046478160877,-0.0435253573594927,-0.0420031071940125,-0.0419222770166865,-0.0434503628912029,-0.043811517918201,-0.0424431576410417,-0.0402824821810689,-0.0391772121875193,-0.0410745836299831,-0.0412090290709018,-0.0395972548744169,-0.0369010341293718,-0.0359980627289026,-0.0380082337271119,-0.0375562588124319,-0.0344500815121133,-0.0309287149005184,-0.0297403081499567,-0.0312685072788445,-0.0294333501733066,-0.0237420635390784,-0.018478712589111,-0.0174682841313698,-0.0310767033415418,-0.0256429543621588,-0.0202096012199234,-0.0162696291932626,-0.0151580780822647
2022-01-01 12:00:00+00:00,905979023,174.54270294400044,0.025535730257753415,,,-0.0428501004872899,-0.0428501004872899,-0.0441046478160877,-0.0435253573594927,-0.0420031071940125,-0.0419222770166865,-0.0434503628912029,-0.043811517918201,-0.0424431576410417,-0.0402824821810689,-0.0391772121875193,-0.0410745836299831,-0.0412090290709018,-0.0395972548744169,-0.0369010341293718,-0.0359980627289026,-0.0380082337271119,-0.0375562588124319,-0.0344500815121133,-0.0309287149005184,-0.0297403081499567,-0.0312685072788445,-0.0294333501733066,-0.0237420635390784,-0.018478712589111,-0.0174682841313698,-0.0310767033415418,-0.0256429543621588,-0.0202096012199234,-0.0162696291932626,-0.0151580780822647
2022-01-02 00:00:00+00:00,905979023,178.88879762342907,0.02489989329902273,0.05107146051550683,,-0.0428501004872899,-0.0428501004872899,-0.0441046478160877,-0.0435253573594927,-0.0420031071940125,-0.0419222770166865,-0.0434503628912029,-0.043811517918201,-0.0424431576410417,-0.0402824821810689,-0.0391772121875193,-0.0410745836299831,-0.0412090290709018,-0.0395972548744169,-0.0369010341293718,-0.0359980627289026,-0.0380082337271119,-0.0375562588124319,-0.0344500815121133,-0.0309287149005184,-0.0297403081499567,-0.0312685072788445,-0.0294333501733066,-0.0237420635390784,-0.018478712589111,-0.0174682841313698,-0.0310767033415418,-0.0256429543621588,-0.0202096012199234,-0.0162696291932626,-0.0151580780822647
2022-01-02 12:00:00+00:00,905979023,177.60514875923013,-0.007175680541500929,0.017545539077690554,,-0.0428501004872899,-0.0428501004872899,-0.0441046478160877,-0.0435253573594927,-0.0420031071940125,-0.0419222770166865,-0.0434503628912029,-0.043811517918201,-0.0424431576410417,-0.0402824821810689,-0.0391772121875193,-0.0410745836299831,-0.0412090290709018,-0.0395972548744169,-0.0369010341293718,-0.0359980627289026,-0.0380082337271119,-0.0375562588124319,-0.0344500815121133,-0.0309287149005184,-0.0297403081499567,-0.0312685072788445,-0.0294333501733066,-0.0237420635390784,-0.018478712589111,-0.0174682841313698,-0.0310767033415418,-0.0256429543621588,-0.0202096012199234,-0.0162696291932626,-0.0151580780822647
2022-01-03 00:00:00+00:00,905979023,176.32149989503122,-0.007227543081755382,-0.0143513610830017,,-0.0428501004872899,-0.0428501004872899,-0.0441046478160877,-0.0435253573594927,-0.0420031071940125,-0.0419222770166865,-0.0434503628912029,-0.043811517918201,-0.0424431576410417,-0.0402824821810689,-0.0391772121875193,-0.0410745836299831,-0.0412090290709018,-0.0395972548744169,-0.0369010341293718,-0.0359980627289026,-0.0380082337271119,-0.0375562588124319,-0.0344500815121133,-0.0309287149005184,-0.0297403081499567,-0.0312685072788445,-0.0294333501733066,-0.0237420635390784,-0.018478712589111,-0.0174682841313698,-0.0310767033415418,-0.0256429543621588,-0.0202096012199234,-0.0162696291932626,-0.0151580780822647
2022-01-03 12:00:00+00:00,905979023,173.44616938121604,-0.016307316552586864,-0.023416997801410603,,-0.0428501004872899,-0.0428501004872899,-0.0441046478160877,-0.0435253573594927,-0.0420031071940125,-0.0419222770166865,-0.0434503628912029,-0.043811517918201,-0.0424431576410417,-0.0402824821810689,-0.0391772121875193,-0.0410745836299831,-0.0412090290709018,-0.0395972548744169,-0.0369010341293718,-0.0359980627289026,-0.0380082337271119,-0.0375562588124319,-0.0344500815121133,-0.0309287149005184,-0.0297403081499567,-0.0312685072788445,-0.0294333501733066,-0.0237420635390784,-0.018478712589111,-0.0174682841313698,-0.0310767033415418,-0.0256429543621588,-0.0202096012199234,-0.0162696291932626,-0.0151580780822647
2022-01-04 00:00:00+00:00,905979023,170.57083886740085,-0.016577653597500436,-0.03261463310517373,,-0.0428501004872899,-0.0428501004872899,-0.0441046478160877,-0.0435253573594927,-0.0420031071940125,-0.0419222770166865,-0.0434503628912029,-0.043811517918201,-0.0424431576410417,-0.0402824821810689,-0.0391772121875193,-0.0410745836299831,-0.0412090290709018,-0.0395972548744169,-0.0369010341293718,-0.0359980627289026,-0.0380082337271119,-0.0375562588124319,-0.0344500815121133,-0.0309287149005184,-0.0297403081499567,-0.0312685072788445,-0.0294333501733066,-0.0237420635390784,-0.018478712589111,-0.0174682841313698,-0.0310767033415418,-0.0256429543621588,-0.0202096012199234,-0.0162696291932626,-0.0151580780822647
2022-01-04 12:00:00+00:00,460417725,169.30516186942629,-0.007420242559506223,-0.023874885946245733,-0.005237744771974317,-0.0252213030661023,-0.0252213030661023,-0.0246081259356298,-0.0237444721485499,-0.0246604011694278,-0.0230270237870259,-0.0239116858523709,-0.0226871360719898,-0.0212326930126613,-0.0213949667164015,-0.0201249860149166,-0.0230555143833973,-0.0214409128114922,-0.017901545058234,-0.0154377153121479,-0.011952982011742,-0.018901861652574,-0.0151350306167718,-0.0098752866649655,-0.0063734740006186,-0.0011866364178021,-0.0142667613176068,-0.0093293491480508,-0.0010056988523362,0.0030843950038872,0.0080785529530031,-0.0094093627583897,-0.003081918232431,0.0059718776141262,0.0104208438517747,0.0156840016807252
2022-01-05 00:00:00+00:00,460417725,168.0394848714517,-0.00747571417196793,-0.014840485119012613,-0.03725860756628258,-0.0252213030661023,-0.0252213030661023,-0.0246081259356298,-0.0237444721485499,-0.0246604011694278,-0.0230270237870259,-0.0239116858523709,-0.0226871360719898,-0.0212326930126613,-0.0213949667164015,-0.0201249860149166,-0.0230555143833973,-0.0214409128114922,-0.017901545058234,-0.0154377153121479,-0.011952982011742,-0.018901861652574,-0.0151350306167718,-0.0098752866649655,-0.0063734740006186,-0.0011866364178021,-0.0142667613176068,-0.0093293491480508,-0.0010056988523362,0.0030843950038872,0.0080785529530031,-0.0094093627583897,-0.003081918232431,0.0059718776141262,0.0104208438517747,0.0156840016807252
2022-01-05 12:00:00+00:00,460417725,161.87809575918624,-0.03666631754422984,-0.043867924806498496,-0.09509092849990144,-0.0252213030661023,-0.0252213030661023,-0.0246081259356298,-0.0237444721485499,-0.0246604011694278,-0.0230270237870259,-0.0239116858523709,-0.0226871360719898,-0.0212326930126613,-0.0213949667164015,-0.0201249860149166,-0.0230555143833973,-0.0214409128114922,-0.017901545058234,-0.0154377153121479,-0.011952982011742,-0.018901861652574,-0.0151350306167718,-0.0098752866649655,-0.0063734740006186,-0.0011866364178021,-0.0142667613176068,-0.0093293491480508,-0.0010056988523362,0.0030843950038872,0.0080785529530031,-0.0094093627583897,-0.003081918232431,0.0059718776141262,0.0104208438517747,0.0156840016807252
