,segmentId,price,priceChange12h,priceChange24h,priceChangeSegmentPeriod,bestStrategy,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
2022-01-01 00:00:00+00:00,905979023,170.1966082645718,,,,-0.0251963675727879,-0.0251963675727879,-0.0258583353829893,-0.0258481043052549,-0.0254478372236773,-0.0251611236690225,-0.0340734704244007,-0.0340749283299656,-0.0336512503463396,-0.0325366772871691,-0.031890209360785,-0.0388472882059282,-0.0388271818354096,-0.0384753108411386,-0.0370923190070408,-0.0364933675926778,-0.041417880899955,-0.0413888373413981,-0.0404524761175087,-0.0390235273319817,-0.0369636338571765,-0.0408901569532325,-0.0399875782453084,-0.0359991439664064,-0.0317247338647698,-0.0290034028084918,-0.0426373760840951,-0.0367603836093764,-0.03169366609899,-0.0276769910495632,-0.0245855691758068
2022-01-01 12:00:00+00:00,905979023,174.54270294400044,0.025535730257753415,,,-0.0251963675727879,-0.0251963675727879,-0.0258583353829893,-0.0258481043052549,-0.0254478372236773,-0.0251611236690225,-0.0340734704244007,-0.0340749283299656,-0.0336512503463396,-0.0325366772871691,-0.031890209360785,-0.0388472882059282,-0.0388271818354096,-0.0384753108411386,-0.0370923190070408,-0.0364933675926778,-0.041417880899955,-0.0413888373413981,-0.0404524761175087,-0.0390235273319817,-0.0369636338571765,-0.0408901569532325,-0.0399875782453084,-0.0359991439664064,-0.0317247338647698,-0.0290034028084918,-0.0426373760840951,-0.0367603836093764,-0.03169366609899,-0.0276769910495632,-0.0245855691758068
2022-01-02 00:00:00+00:00,905979023,178.88879762342907,0.02489989329902273,0.05107146051550683,,-0.0251963675727879,-0.0251963675727879,-0.0258583353829893,-0.0258481043052549,-0.0254478372236773,-0.0251611236690225,-0.0340734704244007,-0.0340749283299656,-0.0336512503463396,-0.0325366772871691,-0.031890209360785,-0.0388472882059282,-0.0388271818354096,-0.0384753108411386,-0.0370923190070408,-0.0364933675926778,-0.041417880899955,-0.0413888373413981,-0.0404524761175087,-0.0390235273319817,-0.0369636338571765,-0.0408901569532325,-0.0399875782453084,-0.0359991439664064,-0.0317247338647698,-0.0290034028084918,-0.0426373760840951,-0.0367603836093764,-0.03169366609899,-0.0276769910495632,-0.0245855691758068
2022-01-02 12:00:00+00:00,905979023,177.60514875923013,-0.007175680541500929,0.017545539077690554,,-0.0251963675727879,-0.0251963675727879,-0.0258583353829893,-0.0258481043052549,-0.0254478372236773,-0.0251611236690225,-0.0340734704244007,-0.0340749283299656,-0.0336512503463396,-0.0325366772871691,-0.031890209360785,-0.0388472882059282,-0.0388271818354096,-0.0384753108411386,-0.0370923190070408,-0.0364933675926778,-0.041417880899955,-0.0413888373413981,-0.0404524761175087,-0.0390235273319817,-0.0369636338571765,-0.0408901569532325,-0.0399875782453084,-0.0359991439664064,-0.0317247338647698,-0.0290034028084918,-0.0426373760840951,-0.0367603836093764,-0.03169366609899,-0.0276769910495632,-0.0245855691758068
2022-01-03 00:00:00+00:00,905979023,176.32149989503122,-0.007227543081755382,-0.0143513610830017,,-0.0251963675727879,-0.0251963675727879,-0.0258583353829893,-0.0258481043052549,-0.0254478372236773,-0.0251611236690225,-0.0340734704244007,-0.0340749283299656,-0.0336512503463396,-0.0325366772871691,-0.031890209360785,-0.0388472882059282,-0.0388271818354096,-0.0384753108411386,-0.0370923190070408,-0.0364933675926778,-0.041417880899955,-0.0413888373413981,-0.0404524761175087,-0.0390235273319817,-0.0369636338571765,-0.0408901569532325,-0.0399875782453084,-0.0359991439664064,-0.0317247338647698,-0.0290034028084918,-0.0426373760840951,-0.0367603836093764,-0.03169366609899,-0.0276769910495632,-0.0245855691758068
2022-01-03 12:00:00+00:00,905979023,173.44616938121604,-0.016307316552586864,-0.023416997801410603,,-0.0251963675727879,-0.0251963675727879,-0.0258583353829893,-0.0258481043052549,-0.0254478372236773,-0.0251611236690225,-0.0340734704244007,-0.0340749283299656,-0.0336512503463396,-0.0325366772871691,-0.031890209360785,-0.0388472882059282,-0.0388271818354096,-0.0384753108411386,-0.0370923190070408,-0.0364933675926778,-0.041417880899955,-0.0413888373413981,-0.0404524761175087,-0.0390235273319817,-0.0369636338571765,-0.0408901569532325,-0.0399875782453084,-0.0359991439664064,-0.0317247338647698,-0.0290034028084918,-0.0426373760840951,-0.0367603836093764,-0.03169366609899,-0.0276769910495632,-0.0245855691758068
2022-01-04 00:00:00+00:00,905979023,170.57083886740085,-0.016577653597500436,-0.03261463310517373,,-0.0251963675727879,-0.0251963675727879,-0.0258583353829893,-0.0258481043052549,-0.0254478372236773,-0.0251611236690225,-0.0340734704244007,-0.0340749283299656,-0.0336512503463396,-0.0325366772871691,-0.031890209360785,-0.0388472882059282,-0.0388271818354096,-0.0384753108411386,-0.0370923190070408,-0.0364933675926778,-0.041417880899955,-0.0413888373413981,-0.0404524761175087,-0.0390235273319817,-0.0369636338571765,-0.0408901569532325,-0.0399875782453084,-0.0359991439664064,-0.0317247338647698,-0.0290034028084918,-0.0426373760840951,-0.0367603836093764,-0.03169366609899,-0.0276769910495632,-0.0245855691758068
2022-01-04 12:00:00+00:00,460417725,169.30516186942629,-0.007420242559506223,-0.023874885946245733,-0.005237744771974317,-0.0297274220933324,-0.0297274220933324,-0.0304625590238314,-0.0312279030414679,-0.0325373676150319,-0.03320041878613,-0.0373704604922253,-0.0379834740874759,-0.0381375766966127,-0.0392005506862237,-0.0402378533240513,-0.0409931151175955,-0.0418105411286801,-0.0411343447692748,-0.0405859902851441,-0.0407681637994801,-0.0441436615915568,-0.0440386847527171,-0.0422358579897676,-0.040829586727153,-0.0406985167478441,-0.0471549396481811,-0.046816839073078,-0.0431770101790687,-0.0417933486370753,-0.0424478494689643,-0.047138628336666,-0.045964204361968,-0.0422466446335114,-0.0410739328794558,-0.0418868855830714
2022-01-05 00:00:00+00:00,460417725,168.0394848714517,-0.00747571417196793,-0.014840485119012613,-0.03725860756628258,-0.0297274220933324,-0.0297274220933324,-0.0304625590238314,-0.0312279030414679,-0.0325373676150319,-0.03320041878613,-0.0373704604922253,-0.0379834740874759,-0.0381375766966127,-0.0392005506862237,-0.0402378533240513,-0.0409931151175955,-0.0418105411286801,-0.0411343447692748,-0.0405859902851441,-0.0407681637994801,-0.0441436615915568,-0.0440386847527171,-0.0422358579897676,-0.040829586727153,-0.0406985167478441,-0.0471549396481811,-0.046816839073078,-0.0431770101790687,-0.0417933486370753,-0.0424478494689643,-0.047138628336666,-0.045964204361968,-0.0422466446335114,-0.0410739328794558,-0.0418868855830714
2022-01-05 12:00:00+00:00,460417725,161.87809575918624,-0.03666631754422984,-0.043867924806498496,-0.09509092849990144,-0.0297274220933324,-0.0297274220933324,-0.0304625590238314,-0.0312279030414679,-0.0325373676150319,-0.03320041878613,-0.0373704604922253,-0.0379834740874759,-0.0381375766966127,-0.0392005506862237,-0.0402378533240513,-0.0409931151175955,-0.0418105411286801,-0.0411343447692748,-0.0405859902851441,-0.0407681637994801,-0.0441436615915568,-0.0440386847527171,-0.0422358579897676,-0.040829586727153,-0.0406985167478441,-0.0471549396481811,-0.046816839073078,-0.0431770101790687,-0.0417933486370753,-0.0424478494689643,-0.047138628336666,-0.045964204361968,-0.0422466446335114,-0.0410739328794558,-0.0418868855830714
2022-01-06 00:00:00+00:00,460417725,155.71670664692078,-0.03806190753214249,-0.07333263508845968,-0.12324215973030347,-0.0297274220933324,-0.0297274220933324,-0.0304625590238314,-0.0312279030414679,-0.0325373676150319,-0.03320041878613,-0.0373704604922253,-0.0379834740874759,-0.0381375766966127,-0.0392005506862237,-0.0402378533240513,-0.0409931151175955,-0.0418105411286801,-0.0411343447692748,-0.0405859902851441,-0.0407681637994801,-0.0441436615915568,-0.0440386847527171,-0.0422358579897676,-0.040829586727153,-0.0406985167478441,-0.0471549396481811,-0.046816839073078,-0.0431770101790687,-0.0417933486370753,-0.0424478494689643,-0.047138628336666,-0.045964204361968,-0.0422466446335114,-0.0410739328794558,-0.0418868855830714
2022-01-06 12:00:00+00:00,460417725,153.2201656523249,-0.016032582812431598,-0.0534842596600659,-0.13101824937094536,-0.0297274220933324,-0.0297274220933324,-0.0304625590238314,-0.0312279030414679,-0.0325373676150319,-0.03320041878613,-0.0373704604922253,-0.0379834740874759,-0.0381375766966127,-0.0392005506862237,-0.0402378533240513,-0.0409931151175955,-0.0418105411286801,-0.0411343447692748,-0.0405859902851441,-0.0407681637994801,-0.0441436615915568,-0.0440386847527171,-0.0422358579897676,-0.040829586727153,-0.0406985167478441,-0.0471549396481811,-0.046816839073078,-0.0431770101790687,-0.0417933486370753,-0.0424478494689643,-0.047138628336666,-0.045964204361968,-0.0422466446335114,-0.0410739328794558,-0.0418868855830714
2022-01-07 00:00:00+00:00,460417725,150.72362465772903,-0.016293814746688298,-0.032065165624863196,-0.13100632204534476,-0.0297274220933324,-0.0297274220933324,-0.0304625590238314,-0.0312279030414679,-0.0325373676150319,-0.03320041878613,-0.0373704604922253,-0.0379834740874759,-0.0381375766966127,-0.0392005506862237,-0.0402378533240513,-0.0409931151175955,-0.0418105411286801,-0.0411343447692748,-0.0405859902851441,-0.0407681637994801,-0.0441436615915568,-0.0440386847527171,-0.0422358579897676,-0.040829586727153,-0.0406985167478441,-0.0471549396481811,-0.046816839073078,-0.0431770101790687,-0.0417933486370753,-0.0424478494689643,-0.047138628336666,-0.045964204361968,-0.0422466446335114,-0.0410739328794558,-0.0418868855830714
2022-01-07 12:00:00+00:00,460417725,143.66846664651928,-0.04680857448346914,-0.06233969898896723,-0.1577196453949263,-0.0297274220933324,-0.0297274220933324,-0.0304625590238314,-0.0312279030414679,-0.0325373676150319,-0.03320041878613,-0.0373704604922253,-0.0379834740874759,-0.0381375766966127,-0.0392005506862237,-0.0402378533240513,-0.0409931151175955,-0.0418105411286801,-0.0411343447692748,-0.0405859902851441,-0.0407681637994801,-0.0441436615915568,-0.0440386847527171,-0.0422358579897676,-0.040829586727153,-0.0406985167478441,-0.0471549396481811,-0.046816839073078,-0.0431770101790687,-0.0417933486370753,-0.0424478494689643,-0.047138628336666,-0.045964204361968,-0.0422466446335114,-0.0410739328794558,-0.0418868855830714
