,segmentId,price,priceChange12h,priceChange24h,priceChangeSegmentPeriod,bestStrategy,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
2022-01-01 00:00:00+00:00,905979023,170.1966082645718,,,,8.00222345747637,8.00222345747637,9.101944298476097,10.379638916750244,11.559460760712565,12.458856345885614,10.479344994417556,11.8714031971581,13.254707292023278,14.662130766677732,15.854651162790711,14.21379082810954,15.710003155569574,17.219007005787397,18.797516996748453,20.28563201842786,19.160431412200865,21.036953727506464,23.108366779870344,24.9136282127914,27.01394538059266,24.34852835606606,26.96399456521743,29.707182320442,31.836785938480805,34.04692260816577,31.106324110671917,34.23039762170198,37.6993648553282,40.82113821138213,44.17695070192625
2022-01-01 12:00:00+00:00,905979023,174.54270294400044,0.025535730257753415,,,8.00222345747637,8.00222345747637,9.101944298476097,10.379638916750244,11.559460760712565,12.458856345885614,10.479344994417556,11.8714031971581,13.254707292023278,14.662130766677732,15.854651162790711,14.21379082810954,15.710003155569574,17.219007005787397,18.797516996748453,20.28563201842786,19.160431412200865,21.036953727506464,23.108366779870344,24.9136282127914,27.01394538059266,24.34852835606606,26.96399456521743,29.707182320442,31.836785938480805,34.04692260816577,31.106324110671917,34.23039762170198,37.6993648553282,40.82113821138213,44.17695070192625
2022-01-02 00:00:00+00:00,905979023,178.88879762342907,0.02489989329902273,0.05107146051550683,,8.00222345747637,8.00222345747637,9.101944298476097,10.379638916750244,11.559460760712565,12.458856345885614,10.479344994417556,11.8714031971581,13.254707292023278,14.662130766677732,15.854651162790711,14.21379082810954,15.710003155569574,17.219007005787397,18.797516996748453,20.28563201842786,19.160431412200865,21.036953727506464,23.108366779870344,24.9136282127914,27.01394538059266,24.34852835606606,26.96399456521743,29.707182320442,31.836785938480805,34.04692260816577,31.106324110671917,34.23039762170198,37.6993648553282,40.82113821138213,44.17695070192625
2022-01-02 12:00:00+00:00,905979023,177.60514875923013,-0.007175680541500929,0.017545539077690554,,8.00222345747637,8.00222345747637,9.101944298476097,10.379638916750244,11.559460760712565,12.458856345885614,10.479344994417556,11.8714031971581,13.254707292023278,14.662130766677732,15.854651162790711,14.21379082810954,15.710003155569574,17.219007005787397,18.797516996748453,20.28563201842786,19.160431412200865,21.036953727506464,23.108366779870344,24.9136282127914,27.01394538059266,24.34852835606606,26.96399456521743,29.707182320442,31.836785938480805,34.04692260816577,31.106324110671917,34.23039762170198,37.6993648553282,40.82113821138213,44.17695070192625
2022-01-03 00:00:00+00:00,905979023,176.32149989503122,-0.007227543081755382,-0.0143513610830017,,8.00222345747637,8.00222345747637,9.101944298476097,10.379638916750244,11.559460760712565,12.458856345885614,10.479344994417556,11.8714031971581,13.254707292023278,14.662130766677732,15.854651162790711,14.21379082810954,15.710003155569574,17.219007005787397,18.797516996748453,20.28563201842786,19.160431412200865,21.036953727506464,23.108366779870344,24.9136282127914,27.01394538059266,24.34852835606606,26.96399456521743,29.707182320442,31.836785938480805,34.04692260816577,31.106324110671917,34.23039762170198,37.6993648553282,40.82113821138213,44.17695070192625
2022-01-03 12:00:00+00:00,905979023,173.44616938121604,-0.016307316552586864,-0.023416997801410603,,8.00222345747637,8.00222345747637,9.101944298476097,10.379638916750244,11.559460760712565,12.458856345885614,10.479344994417556,11.8714031971581,13.254707292023278,14.662130766677732,15.854651162790711,14.21379082810954,15.710003155569574,17.219007005787397,18.797516996748453,20.28563201842786,19.160431412200865,21.036953727506464,23.108366779870344,24.9136282127914,27.01394538059266,24.34852835606606,26.96399456521743,29.707182320442,31.836785938480805,34.04692260816577,31.106324110671917,34.23039762170198,37.6993648553282,40.82113821138213,44.17695070192625
2022-01-04 00:00:00+00:00,905979023,170.57083886740085,-0.016577653597500436,-0.03261463310517373,,8.00222345747637,8.00222345747637,9.101944298476097,10.379638916750244,11.559460760712565,12.458856345885614,10.479344994417556,11.8714031971581,13.254707292023278,14.662130766677732,15.854651162790711,14.21379082810954,15.710003155569574,17.219007005787397,18.797516996748453,20.28563201842786,19.160431412200865,21.036953727506464,23.108366779870344,24.9136282127914,27.01394538059266,24.34852835606606,26.96399456521743,29.707182320442,31.836785938480805,34.04692260816577,31.106324110671917,34.23039762170198,37.6993648553282,40.82113821138213,44.17695070192625
2022-01-04 12:00:00+00:00,460417725,169.30516186942629,-0.007420242559506223,-0.023874885946245733,-0.005237744771974317,3.855351545006718,3.855351545006718,4.456162642947904,4.923357664233577,5.526295133437992,5.990076335877862,5.323324022346365,5.825927163381227,6.357718337093141,6.883830455259031,7.2444717444717375,7.1599999999999975,7.7078005115089505,8.363384615384625,9.245159368483767,9.773678094131316,9.525453277545324,10.545786330457856,11.514575411913812,12.573260073260071,13.116355001484129,12.501126972201336,13.931438721136766,15.397582269979848,16.567925137141025,17.151724137931033,16.20225624496374,18.06770045385779,19.718360071301245,20.90843867441065,21.684976836532133
2022-01-05 00:00:00+00:00,460417725,168.0394848714517,-0.00747571417196793,-0.014840485119012613,-0.03725860756628258,3.855351545006718,3.855351545006718,4.456162642947904,4.923357664233577,5.526295133437992,5.990076335877862,5.323324022346365,5.825927163381227,6.357718337093141,6.883830455259031,7.2444717444717375,7.1599999999999975,7.7078005115089505,8.363384615384625,9.245159368483767,9.773678094131316,9.525453277545324,10.545786330457856,11.514575411913812,12.573260073260071,13.116355001484129,12.501126972201336,13.931438721136766,15.397582269979848,16.567925137141025,17.151724137931033,16.20225624496374,18.06770045385779,19.718360071301245,20.90843867441065,21.684976836532133
2022-01-05 12:00:00+00:00,460417725,161.87809575918624,-0.03666631754422984,-0.043867924806498496,-0.09509092849990144,3.855351545006718,3.855351545006718,4.456162642947904,4.923357664233577,5.526295133437992,5.990076335877862,5.323324022346365,5.825927163381227,6.357718337093141,6.883830455259031,7.2444717444717375,7.1599999999999975,7.7078005115089505,8.363384615384625,9.245159368483767,9.773678094131316,9.525453277545324,10.545786330457856,11.514575411913812,12.573260073260071,13.116355001484129,12.501126972201336,13.931438721136766,15.397582269979848,16.567925137141025,17.151724137931033,16.20225624496374,18.06770045385779,19.718360071301245,20.90843867441065,21.684976836532133
