,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
summaryMetric.exp24hROI.groupedByAll,-0.029036247804281254,-0.0307330791058156,-0.032871730016657975,-0.03498007317427286,-0.035736024745116404,-0.039100177550222076,-0.0409495533637168,-0.043062058873826935,-0.044774533233809526,-0.04623613494326188,-0.04648552327832205,-0.0483717015790112,-0.05079143341827584,-0.052748171914208664,-0.05469544957310697,-0.05433381206677253,-0.056122301891337864,-0.05855102524059298,-0.060848750283980735,-0.062255015218454335,-0.05983757912703085,-0.061221177256532706,-0.06334506529448065,-0.06542378317914309,-0.06614383089864763,-0.06146954731694804,-0.06302754742660915,-0.06531512282241525,-0.06752155342345617,-0.06844828724393562
summaryMetric.exp24hROI.results.groupedByEntryType.bullish,-0.032465669207985035,-0.0335198766122141,-0.035676352157597735,-0.03723643867816846,-0.037471129194953406,-0.03542711972660755,-0.03737235584825636,-0.03928113143891595,-0.04053317379106555,-0.04210961557104287,-0.0389192471301447,-0.0412132349777255,-0.042779813266580174,-0.043962897930331236,-0.04540388707820168,-0.04507295362435945,-0.04696835718156557,-0.04842421155469143,-0.049443467359412595,-0.04970195506497875,-0.05049985504908244,-0.05142009761485611,-0.05224339697743048,-0.05265631948060423,-0.05210823362256981,-0.048881249525915035,-0.049716548991943776,-0.05067589564210617,-0.05052593711768361,-0.049471744604636075
summaryMetric.exp24hROI.results.groupedByEntryType.bearish,-0.04856357098513307,-0.05263300372824288,-0.056552865808328995,-0.06124370854002316,-0.06339989927965693,-0.05564654036673977,-0.057871639746375915,-0.060886084522641534,-0.06377537230272065,-0.06547493354955136,-0.06126948862041913,-0.0626858002418259,-0.0665624435677029,-0.06982265043966539,-0.07267257496219506,-0.06911874080250519,-0.07078314541025287,-0.0747017931604542,-0.07894021727089667,-0.08207612663645178,-0.07415246189904914,-0.07623404870165862,-0.08030341715205606,-0.08486891447032817,-0.08747537966798385,-0.08025772695607049,-0.08289028536997735,-0.08715156543923469,-0.0928556793620834,-0.09672086036398199
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.true,0.03225237243067925,0.032360083732191944,0.0327961627259538,0.03289404850042427,0.033197991095409676,0.033842487715331826,0.0340049532818726,0.03448001569078363,0.03445792444862226,0.03460263110342945,0.04805232308030462,0.048047771127557926,0.048392999217241675,0.04829720840923657,0.048544901131388665,0.07047267029606577,0.07051402870769255,0.0710499671204178,0.07104812705171214,0.071282204746177,0.09503615219813878,0.09498927605834798,0.09554818490373143,0.09573563203614031,0.09605101039775692,0.12145014147754982,0.12151311005413934,0.12222815954249883,0.12248294043948448,0.12262684245593486
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.false,-0.14048284884161852,-0.16198360820505783,-0.18439577526756182,-0.20556441977737472,-0.22655970000616327,-0.17606004638557207,-0.1985988641370993,-0.22220852605346997,-0.24461971288256706,-0.2662712777864061,-0.20116862988137085,-0.22459707573723642,-0.24829388432213145,-0.27185306842051715,-0.29471769867501246,-0.2153268632643886,-0.2395501966064265,-0.26415344984354244,-0.2886074522468697,-0.3121059119232648,-0.2229957243890195,-0.24705155427554193,-0.27185257676512087,-0.29680588222558785,-0.3203983320817584,-0.22705212446672293,-0.25140563614104827,-0.2764066843712878,-0.3016825499189882,-0.32540351687424773
summaryMetric.meanTradeProfit.groupedByAll,-0.0006049218292558594,-0.0006402724813711583,-0.0006848277086803745,-0.0007287515244640179,-0.0007445005155232585,-0.0008145870322962933,-0.0008531156950774333,-0.0008971262265380611,-0.0009328027757043652,-0.0009632528113179559,-0.0009684484016317093,-0.0010077437828960667,-0.0010581548628807466,-0.0010989202482126804,-0.001139488532773062,-0.001131954418057761,-0.0011692146227362055,-0.001219813025845687,-0.001267682297582932,-0.0012969794837177986,-0.0012466162318131428,-0.0012754411928444314,-0.0013196888603016802,-0.0013629954828988143,-0.0013779964770551589,-0.001280615569103084,-0.001313073904721024,-0.0013607317254669845,-0.001406699029655337,-0.0014260059842486586
summaryMetric.meanTradeProfit.results.groupedByEntryType.bullish,-0.0006763681084996883,-0.0006983307627544604,-0.0007432573366166194,-0.0007757591391285096,-0.0007806485248948626,-0.000738064994304324,-0.0007785907468386741,-0.0008183569049774156,-0.0008444411206471991,-0.0008772836577300597,-0.0008108176485446812,-0.0008586090620359479,-0.0008912461097204203,-0.0009158937068819008,-0.0009459143141292017,-0.0009390198671741552,-0.0009785074412826161,-0.0010088377407227382,-0.001030072236654429,-0.0010354573971870574,-0.001052080313522551,-0.0010712520336428357,-0.0010884041036964684,-0.0010970066558459214,-0.0010855882004702044,-0.00101835936512323,-0.001035761437332162,-0.001055747825877212,-0.001052623689951742,-0.0010306613459299182
summaryMetric.meanTradeProfit.results.groupedByEntryType.bearish,-0.0010117410621902723,-0.00109652091100506,-0.0011781847043401874,-0.0012759105945838159,-0.0013208312349928528,-0.0011593029243070787,-0.0012056591613828316,-0.0012684600942216987,-0.0013286535896400134,-0.0013640611156156535,-0.0012764476795920651,-0.0013059541717047062,-0.0013867175743271438,-0.0014546385508263622,-0.001514011978379064,-0.0014399737667188579,-0.0014746488627136014,-0.0015562873575094623,-0.0016445878598103474,-0.0017099193049260786,-0.0015448429562301906,-0.0015882093479512214,-0.0016729878573345013,-0.0017681023847985035,-0.001822403743082997,-0.0016720359782514684,-0.0017268809452078615,-0.0018156576133173893,-0.0019344933200434041,-0.0020150179242496248
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.true,0.000671924425639151,0.0006741684110873322,0.0006832533901240374,0.0006852926770921721,0.0006916248144877015,0.0007050518274027463,0.0007084365267056792,0.0007183336602246589,0.0007178734260129637,0.0007208881479881134,0.0010010900641730129,0.0010009952318241234,0.0010081874836925348,0.0010061918418590953,0.0010113521069039305,0.0014681806311680368,0.0014690422647435947,0.0014802076483420375,0.0014801693135773361,0.0014850459322120208,0.0019799198374612246,0.001978943251215583,0.001990587185494405,0.0019944923340862565,0.0020010627166199358,0.0025302112807822877,0.0025315231261279028,0.0025464199904687256,0.0025517279258225932,0.002554725884498643
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.false,-0.002926726017533719,-0.003374658504272038,-0.0038415786514075377,-0.004282592078695306,-0.004719993750128402,-0.0036679176330327514,-0.0041374763361895685,-0.004629344292780624,-0.0050962440183868135,-0.005547318287216794,-0.00419101312252856,-0.004679105744525759,-0.005172789256711072,-0.005663605592094107,-0.006139952055729426,-0.004485976318008096,-0.004990629095967219,-0.005503196871740467,-0.006012655255143118,-0.0065022064984013505,-0.004645744258104573,-0.005146907380740457,-0.005663595349273351,-0.006183455879699747,-0.006674965251703299,-0.004730252593056728,-0.005237617419605173,-0.005758472591068495,-0.006285053123312254,-0.0067792399348801605
