,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
summaryMetric.exp24hROI.groupedByAll,-0.03006972729658408,-0.03253118557402535,-0.03336089705514725,-0.0348417912047217,-0.035494329160045385,-0.03869675656477502,-0.04091883871179347,-0.04151120204800065,-0.0429020463018361,-0.04289382811495026,-0.0444733951464234,-0.04633622210546595,-0.046471876573577424,-0.04792684409828954,-0.048030572492974224,-0.04503327440070479,-0.04625843224855542,-0.04567308399886712,-0.04760891705733661,-0.04722363903499606,-0.04879013987828115,-0.049637981967425054,-0.049127135473740854,-0.05089125618292631,-0.05065919637137486,-0.05177200844508365,-0.052010255669282475,-0.05173969873655071,-0.05433054096289611,-0.054291425964060586
summaryMetric.exp24hROI.results.groupedByEntryType.bullish,-0.04230337976389141,-0.044269529634437144,-0.04468010687413499,-0.04759556168260562,-0.04870919829199295,-0.047705048512300605,-0.049609042667788344,-0.05070784144181797,-0.053218823384624116,-0.05390316915160792,-0.05394155810673858,-0.0556345578629972,-0.05602049659922152,-0.05790467363531446,-0.057942483360784836,-0.05425366990470702,-0.05462957596470436,-0.05301374135690898,-0.05598893774278853,-0.055803576923679266,-0.05633701452651173,-0.0560128474030519,-0.05424914796219582,-0.05748365137260694,-0.05761625750161249,-0.05818941010738716,-0.05730979344773439,-0.05555966102360231,-0.05978877177317878,-0.06012763687940126
summaryMetric.exp24hROI.results.groupedByEntryType.bearish,-0.03612957966630221,-0.040730242212149353,-0.04255788373755254,-0.0434237499506549,-0.043993036868354866,-0.03778519707997363,-0.040868381342732,-0.04104380816212032,-0.04153109881178316,-0.040763689591976404,-0.03724989211321669,-0.03942060435240689,-0.03929560757634018,-0.04038551334379332,-0.04056723775695473,-0.035708294459821585,-0.037872215118742954,-0.03839516325788699,-0.03923315488012414,-0.03862544826155684,-0.040751699515715764,-0.042873541548684585,-0.04372025891963326,-0.04389465121999399,-0.04326628811377828,-0.044897770829724626,-0.046349557724786994,-0.04768419131327448,-0.048501661859152334,-0.04805228825065414
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.true,0.03536610132423911,0.035354154372609345,0.03542043622035273,0.035404029405953615,0.0355911560202031,0.039866105596952764,0.0398240873175362,0.03967881555043171,0.039569122552241834,0.039712146195133566,0.05413727400293267,0.054315780326537014,0.05431018021533335,0.054220273789159106,0.0545200989514023,0.07501641408447347,0.07519511475765225,0.075171140916548,0.07507296323755766,0.0754571266325938,0.09852652197539714,0.09894076167516752,0.0989171787034819,0.09898787092797434,0.0996220219838389,0.12591497121473524,0.12629096136406662,0.12636188085278213,0.12651333685421703,0.12758177597517228
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.false,-0.1506638949959159,-0.17279834004813382,-0.1942066781776997,-0.21741909707429918,-0.24019761491866318,-0.18520341420603142,-0.20920966625700288,-0.23096738113199122,-0.25518235441582315,-0.2791780421100389,-0.20810095644603505,-0.23390160112044883,-0.25735911569192177,-0.282023188408455,-0.3061842289847362,-0.2203944750246835,-0.24583386296803217,-0.26939715311855467,-0.29437917580807316,-0.31829850325251186,-0.22776922455754936,-0.25360024978090157,-0.27769835859081127,-0.30253553411997475,-0.32654740081399625,-0.23329018785912592,-0.25899763229116723,-0.2834137232265398,-0.30900100058289576,-0.3333168200123702
summaryMetric.meanTradeProfit.groupedByAll,-0.0006264526520121683,-0.0006777330327921949,-0.000695018688648901,-0.0007258706500983688,-0.0007394651908342788,-0.0008061824284328128,-0.0008524758064956974,-0.0008648167093333469,-0.0008937926312882521,-0.0008936214190614637,-0.0009265290655504875,-0.0009653379605305407,-0.000968164095282863,-0.0009984759187143654,-0.001000636926936963,-0.0009381932166813498,-0.0009637173385115713,-0.0009515225833097316,-0.0009918524386945127,-0.0009838258132290846,-0.0010164612474641906,-0.0010341246243213552,-0.0010234819890362677,-0.0010602345038109647,-0.0010553999244036429,-0.001078583509272576,-0.0010835469931100516,-0.0010779103903448065,-0.0011318862700603356,-0.0011310713742512621
summaryMetric.meanTradeProfit.results.groupedByEntryType.bullish,-0.0008813204117477377,-0.0009222818673841071,-0.0009308355598778123,-0.0009915742017209503,-0.00101477496441652,-0.000993855177339596,-0.0010335217222455905,-0.0010564133633712077,-0.001108725487179669,-0.0011229826906584983,-0.0011237824605570537,-0.0011590532888124418,-0.0011670936791504485,-0.0012063473674023845,-0.0012071350700163508,-0.0011302847896813963,-0.0011381161659313407,-0.0011044529449356036,-0.001166436202974761,-0.001162574519243318,-0.001173687802635661,-0.0011669343208969146,-0.0011301905825457463,-0.0011975760702626446,-0.0012003386979502603,-0.0012122793772372325,-0.001193954030161133,-0.0011574929379917149,-0.0012455994119412246,-0.0012526591016541928
summaryMetric.meanTradeProfit.results.groupedByEntryType.bearish,-0.000752699576381296,-0.0008485467127531116,-0.0008866225778656778,-0.0009046614573053104,-0.0009165216014240598,-0.000787191605832784,-0.0008514246113069166,-0.00085507933671084,-0.0008652312252454825,-0.0008492435331661751,-0.0007760394190253477,-0.0008212625906751437,-0.0008186584911737538,-0.0008413648613290275,-0.0008451507866032234,-0.000743922801246283,-0.0007890044816404782,-0.0007998992345393123,-0.0008173573933359196,-0.0008046968387824342,-0.000848993739910745,-0.0008931987822642623,-0.0009108387274923596,-0.0009144719004165415,-0.0009013810023703808,-0.000935370225619263,-0.0009656157859330624,-0.000993420652359885,-0.0010104512887323402,-0.0010010893385552946
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.true,0.0007367937775883148,0.0007365448827626948,0.0007379257545906819,0.000737583945957367,0.0007414824170875647,0.0008305438666031827,0.0008296684857820042,0.000826641990633994,0.0008243567198383715,0.0008273363790652825,0.0011278598750610973,0.0011315787568028544,0.0011314620878194448,0.001129589037274148,0.0011358353948208813,0.0015628419600931974,0.001566564890784422,0.0015660654357614167,0.001564020067449118,0.001572023471512371,0.0020526358744874405,0.002061265868232657,0.0020607745563225397,0.0020622473109994655,0.0020754587913299773,0.0026232285669736508,0.002631061695084721,0.0026325391844329612,0.0026356945177961884,0.0026579536661494227
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.false,-0.003138831145748248,-0.0035999654176694547,-0.004045972462035411,-0.004529564522381233,-0.0050041169774721495,-0.003858404462625655,-0.00435853471368756,-0.004811820440249817,-0.005316299050329649,-0.00581620921062581,-0.00433543659262573,-0.004872950023342684,-0.0053616482435817035,-0.005875483091842812,-0.0063788381038486705,-0.0045915515630142395,-0.005121538811834004,-0.005612440689969889,-0.006132899496001524,-0.006631218817760663,-0.004745192178282278,-0.005283338537102116,-0.005785382470641902,-0.006302823627499474,-0.0068030708502915885,-0.004860212247065124,-0.005395784006065984,-0.00590445256721958,-0.006437520845476995,-0.006944100416924379
