,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.stdDev,5.155811732401524,5.860581442790334,6.735363252388281,7.239021704791021,8.19901623378199,6.742399299237989,7.666314198884522,8.522200079026026,9.099629236279707,10.173200187208343,9.249630853259662,10.530140172981403,11.13849072508832,12.035678794562724,12.766874046343931,11.592558587458306,13.129668109934777,13.981365518800393,14.880726694809326,15.636819964634947,14.509974258080506,16.049696820531576,16.976831902641557,17.762593594815012,18.59771413957083,17.364142780539233,18.819700914396,20.014569212672747,20.746104858262164,21.44244447631707
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.median,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,6,6,7,7,7,8,8,9,9,9
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.thirdQuartile,4,4,5,5,5,5,6,6,6,6,7,8,8,9,9,10,10,11,12,13,13,14,15,16,17,16,18,19,20,21
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.max,55,66,69,74,128,71,91,91,91,131,101,101,101,128,131,102,102,116,131,134,131,131,131,131,134,132,132,203,203,203
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.range,54,65,68,73,127,70,90,90,90,130,100,100,100,127,130,101,101,115,130,133,130,130,130,130,133,131,131,202,202,202
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveCount,2228,2339,2443,2519,2593,2778,2891,3000,3071,3149,2882,3002,3114,3203,3276,2732,2853,2975,3074,3154,2583,2707,2831,2928,3019,2384,2505,2627,2732,2830
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9983482360839844,0.9984245300292969,0.9984931945800781,0.9985389709472656,0.9985771179199219,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9987983703613281,0.9988288879394531,0.9987220764160156,0.9987754821777344,0.9988136291503906,0.9988517761230469,0.9988746643066406,0.9986534118652344,0.9987068176269531,0.9987602233886719,0.9987983703613281,0.9988288879394531,0.9985694885253906,0.9986381530761719,0.9986991882324219,0.9987373352050781,0.9987754821777344,0.9984550476074219,0.9985313415527344,0.9986000061035156,0.9986534118652344,0.9986991882324219
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.001651763916015625,0.001575469970703125,0.001506805419921875,0.001461029052734375,0.001422882080078125,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001201629638671875,0.001171112060546875,0.001277923583984375,0.001224517822265625,0.001186370849609375,0.001148223876953125,0.001125335693359375,0.001346588134765625,0.001293182373046875,0.001239776611328125,0.001201629638671875,0.001171112060546875,0.001430511474609375,0.001361846923828125,0.001300811767578125,0.001262664794921875,0.001224517822265625,0.001544952392578125,0.001468658447265625,0.001399993896484375,0.001346588134765625,0.001300811767578125
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.lowerLimit,3.287705752934579,3.6936572932197755,4.116456216206723,4.412419676029388,4.762316893836544,4.330264606598532,4.794563482369685,5.226370320106816,5.553119414507232,5.954295820256307,5.995053147017267,6.662283333275879,7.127724831216496,7.588175660833377,7.954142422476944,8.115807056926675,9.025394140707649,9.665316579543513,10.250786475730571,10.730432495295862,10.486105470508459,11.599670382872253,12.390517175610979,13.020882092666337,13.645629568519801,13.115881721212117,14.430669022332886,15.38460947491507,16.14737834102616,16.813515275530325
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.upperLimit,3.715884911338319,4.168677037690864,4.650633427673748,4.9778145438991634,5.393487194092509,4.831722434438174,5.353482176571862,5.836296346559851,6.196799178784853,6.6649483842530515,6.670456915439366,7.415664701367704,7.910168553497704,8.421814972947475,8.828519360184846,8.985217833263631,9.988976697007056,10.670145605330445,11.302889516461999,11.821882025947012,11.605261157443554,12.808899990234513,13.641273711001547,14.307669819901989,14.972455890241378,14.509957204962381,15.904660318984455,16.915352458849714,17.703280516953335,18.393551862278866
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.mean,210.10771992818673,235.87002992731942,263.01268931641414,281.70702659785644,304.6741226378712,274.8596112311013,304.44136976824615,331.88000000000017,352.49755779876244,378.57732613528134,379.9653018736992,422.33844103930704,451.1368015414252,480.29971901342503,503.4798534798534,513.0307467057104,570.4311251314398,610.0638655462182,646.610279765778,676.5694356372856,662.7409988385608,732.2571111932025,780.9537265983741,819.8565573770497,858.5425637628352,828.7751677852345,910.0598802395215,968.9988580129424,1015.5197657393858,1056.2120141342766
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.stdDev,309.3487039440915,351.63488656741987,404.121795143297,434.3413022874612,491.94097402691966,404.5439579542793,459.9788519330714,511.33200474156166,545.9777541767824,610.3920112325003,554.9778511955797,631.8084103788847,668.3094435052993,722.1407276737633,766.012442780636,695.5535152474979,787.7800865960872,838.8819311280237,892.8436016885591,938.2091978780975,870.5984554848305,962.9818092318949,1018.6099141584937,1065.755615688901,1115.86284837425,1041.8485668323544,1129.1820548637597,1200.8741527603656,1244.7662914957293,1286.5466685790243
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,120,180,180,180,180,180,240,240,240,240,240
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.median,60,120,120,120,120,120,120,120,180,180,180,180,240,240,240,300,300,300,300,360,360,360,420,420,420,480,480,540,540,540
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.thirdQuartile,240,240,300,300,300,300,360,360,360,360,420,480,480,540,540,600,600,660,720,780,780,840,900,960,1020,960,1080,1140,1200,1260
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.max,3300,3960,4140,4440,7680,4260,5460,5460,5460,7860,6060,6060,6060,7680,7860,6120,6120,6960,7860,8040,7860,7860,7860,7860,8040,7920,7920,12180,12180,12180
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.range,3240,3900,4080,4380,7620,4200,5400,5400,5400,7800,6000,6000,6000,7620,7800,6060,6060,6900,7800,7980,7800,7800,7800,7800,7980,7860,7860,12120,12120,12120
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveCount,2228,2339,2443,2519,2593,2778,2891,3000,3071,3149,2882,3002,3114,3203,3276,2732,2853,2975,3074,3154,2583,2707,2831,2928,3019,2384,2505,2627,2732,2830
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9983482360839844,0.9984245300292969,0.9984931945800781,0.9985389709472656,0.9985771179199219,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9987983703613281,0.9988288879394531,0.9987220764160156,0.9987754821777344,0.9988136291503906,0.9988517761230469,0.9988746643066406,0.9986534118652344,0.9987068176269531,0.9987602233886719,0.9987983703613281,0.9988288879394531,0.9985694885253906,0.9986381530761719,0.9986991882324219,0.9987373352050781,0.9987754821777344,0.9984550476074219,0.9985313415527344,0.9986000061035156,0.9986534118652344,0.9986991882324219
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.001651763916015625,0.001575469970703125,0.001506805419921875,0.001461029052734375,0.001422882080078125,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001201629638671875,0.001171112060546875,0.001277923583984375,0.001224517822265625,0.001186370849609375,0.001148223876953125,0.001125335693359375,0.001346588134765625,0.001293182373046875,0.001239776611328125,0.001201629638671875,0.001171112060546875,0.001430511474609375,0.001361846923828125,0.001300811767578125,0.001262664794921875,0.001224517822265625,0.001544952392578125,0.001468658447265625,0.001399993896484375,0.001346588134765625,0.001300811767578125
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.meanCI_95.lowerLimit,197.26234517607452,221.61943759318675,246.9873729724034,264.74518056176316,285.7390136301923,259.815876395912,287.6738089421808,313.5822192064091,333.1871648704338,357.257749215379,359.70318882103624,399.7369999965523,427.663489872989,455.29053965000213,477.24854534861635,486.9484234156018,541.5236484424576,579.9189947726102,615.0471885438352,643.825949717751,629.1663282305079,695.9802229723347,743.4310305366571,781.2529255599801,818.737774111188,786.9529032727266,865.8401413399745,923.076568494903,968.8427004615706,1008.8109165318205
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.meanCI_95.upperLimit,222.95309468029893,250.1206222614521,279.0380056604249,298.6688726339497,323.60923164555015,289.9033460662906,321.2089305943115,350.17778079359124,371.8079507270911,399.89690305518366,400.2274149263622,444.9398820820618,474.6101132098614,505.30889837684794,529.7111616110905,539.113069995819,599.338601820422,640.2087363198261,678.1733709877209,709.3129215568201,696.3156694466137,768.5339994140703,818.4764226600912,858.4601891941194,898.3473534144825,870.5974322977424,954.2796191390685,1014.9211475309818,1062.1968310172008,1103.613111736733
backtestResult.results.groupedByPriceTargetReached.skipped.sampleSize,1120,1120,1120,1120,1120,436,436,436,436,436,144,144,144,144,144,52,52,52,52,52,14,14,14,14,14,5,5,5,5,5
backtestResult.results.groupedByPriceTargetReached.skipped.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeCount,1120,1120,1120,1120,1120,436,436,436,436,436,144,144,144,144,144,52,52,52,52,52,14,14,14,14,14,5,5,5,5,5
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.003284454345703125,0.003284454345703125,0.003284454345703125,0.003284454345703125,0.003284454345703125,0.008426666259765625,0.008426666259765625,0.008426666259765625,0.008426666259765625,0.008426666259765625,0.025295257568359375,0.025295257568359375,0.025295257568359375,0.025295257568359375,0.025295257568359375,0.06848526000976562,0.06848526000976562,0.06848526000976562,0.06848526000976562,0.06848526000976562,0.23163223266601562,0.23163223266601562,0.23163223266601562,0.23163223266601562,0.23163223266601562,0.5218238830566406,0.5218238830566406,0.5218238830566406,0.5218238830566406,0.5218238830566406
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.9967155456542969,0.9967155456542969,0.9967155456542969,0.9967155456542969,0.9967155456542969,0.9915733337402344,0.9915733337402344,0.9915733337402344,0.9915733337402344,0.9915733337402344,0.9747047424316406,0.9747047424316406,0.9747047424316406,0.9747047424316406,0.9747047424316406,0.9315147399902344,0.9315147399902344,0.9315147399902344,0.9315147399902344,0.9315147399902344,0.7683677673339844,0.7683677673339844,0.7683677673339844,0.7683677673339844,0.7683677673339844,0.4781761169433594,0.4781761169433594,0.4781761169433594,0.4781761169433594,0.4781761169433594
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeCount,1120,1120,1120,1120,1120,436,436,436,436,436,144,144,144,144,144,52,52,52,52,52,14,14,14,14,14,5,5,5,5,5
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.003284454345703125,0.003284454345703125,0.003284454345703125,0.003284454345703125,0.003284454345703125,0.008426666259765625,0.008426666259765625,0.008426666259765625,0.008426666259765625,0.008426666259765625,0.025295257568359375,0.025295257568359375,0.025295257568359375,0.025295257568359375,0.025295257568359375,0.06848526000976562,0.06848526000976562,0.06848526000976562,0.06848526000976562,0.06848526000976562,0.23163223266601562,0.23163223266601562,0.23163223266601562,0.23163223266601562,0.23163223266601562,0.5218238830566406,0.5218238830566406,0.5218238830566406,0.5218238830566406,0.5218238830566406
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.9967155456542969,0.9967155456542969,0.9967155456542969,0.9967155456542969,0.9967155456542969,0.9915733337402344,0.9915733337402344,0.9915733337402344,0.9915733337402344,0.9915733337402344,0.9747047424316406,0.9747047424316406,0.9747047424316406,0.9747047424316406,0.9747047424316406,0.9315147399902344,0.9315147399902344,0.9315147399902344,0.9315147399902344,0.9315147399902344,0.7683677673339844,0.7683677673339844,0.7683677673339844,0.7683677673339844,0.7683677673339844,0.4781761169433594,0.4781761169433594,0.4781761169433594,0.4781761169433594,0.4781761169433594
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.skipped.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.sampleSize,1452,1341,1237,1161,1087,1586,1473,1364,1293,1215,1774,1654,1542,1453,1380,2016,1895,1773,1674,1594,2203,2079,1955,1858,1767,2411,2290,2168,2063,1965
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.mean,-0.003262637120058206,-0.0037752840513374285,-0.0042554188550753035,-0.004763513862042202,-0.005265885228829119,-0.003998133020922456,-0.004503964894291412,-0.004994141290993085,-0.005513715456433097,-0.0060262871917318266,-0.004439441998492984,-0.004947284346378778,-0.00546103810328213,-0.005989023827220134,-0.006515689573811417,-0.004659751548421071,-0.005178533689766845,-0.005689890309751341,-0.0062260905721646135,-0.006748177724535111,-0.004764272751686649,-0.00528907529144182,-0.005796842992792632,-0.006335373258636074,-0.006852043596725474,-0.0048614134846899975,-0.005395653999968001,-0.0059033997744306795,-0.006437384786811286,-0.00695422087128412
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.stdDev,0.001865586993364221,0.0020777286045962616,0.0022722464662955754,0.0024872895029539213,0.0027260356116020246,0.0019255984642273661,0.0021489653864831615,0.0023543353745738983,0.0025941308760438733,0.0028114474233004783,0.00194970353420799,0.0021759164144484746,0.0024021268957718192,0.0026465596265118807,0.0028747424429310417,0.0020238222921632925,0.0022416660333638523,0.0024607554177256026,0.0026932226379977687,0.0029167345713616583,0.0020808348432897277,0.002275794998717085,0.0024809395816613134,0.002704140254316537,0.0029280266427097325,0.002146788122716877,0.0023466443967958316,0.002552882207485905,0.0027639775207974407,0.0029888529752889683
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.min,-0.012434623156479705,-0.014220992080424027,-0.01600736100436846,-0.017793729928312896,-0.01958009885225722,-0.012434623156479705,-0.014220992080424027,-0.01600736100436846,-0.017793729928312896,-0.01958009885225722,-0.01379703810234011,-0.015373078953214072,-0.017369966598874728,-0.019366854244535273,-0.021363741890195933,-0.015603128775566827,-0.017257205758627207,-0.01891128274168747,-0.020565359724747736,-0.022219436707808,-0.015603128775566827,-0.017257205758627207,-0.01891128274168747,-0.020565359724747736,-0.022219436707808,-0.015657379326560736,-0.017257205758627207,-0.01891128274168747,-0.020565359724747736,-0.022219436707808
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.firstQuartile,-0.004333343381835586,-0.004956838689395255,-0.005535808840765159,-0.006190046376949187,-0.00682537896229557,-0.005108357308342587,-0.005722417261426289,-0.0063149098962672085,-0.007000799935524678,-0.007623744434071757,-0.005565395873743357,-0.006196038343910951,-0.006861487334633096,-0.007572423991410506,-0.00818434973412962,-0.00579112385938803,-0.006475031438908607,-0.007103972890173396,-0.007780079418491817,-0.008421645752885957,-0.005908455245160103,-0.006588428895118838,-0.007218390567003179,-0.007876531375666311,-0.008486074478740474,-0.0059495005147871495,-0.006633854078712133,-0.007280271978434159,-0.007916310753395805,-0.008594015053776428
