,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
summaryMetric.exp24hROI.groupedByAll,-0.02760289018089436,-0.029832902550094444,-0.030928704071445504,-0.032910860201790196,-0.034248820457049675,-0.03767061834616442,-0.039606515088217185,-0.04036533574633717,-0.04262744387418368,-0.04370297475122843,-0.043019103224991244,-0.044847718557837736,-0.0458251376644502,-0.047451395181297616,-0.04924025186316605,-0.04845892764111655,-0.05085887886567023,-0.05136342847267631,-0.052678425794132455,-0.054366287196738486,-0.04801638069479762,-0.050357647072584374,-0.05073652889763064,-0.052477026346273326,-0.05361897249088422,-0.05102172551411233,-0.054071895601519114,-0.054798944084434704,-0.056055563780758405,-0.05692619089594962
summaryMetric.exp24hROI.results.groupedByEntryType.bullish,-0.04416342592361865,-0.04801697452127762,-0.05014616914471434,-0.05343798756546142,-0.055627201846193304,-0.051655731900028964,-0.054681508429118064,-0.05658943695706968,-0.06043835825312264,-0.06220164877386351,-0.05729172373729679,-0.059987563169489985,-0.0628095160989306,-0.06488498044690932,-0.06733710840265322,-0.06687764811451515,-0.0706258517284618,-0.07308042781965468,-0.07470779663533011,-0.07692675902923668,-0.06781305539254588,-0.07138182568408111,-0.07347772487331825,-0.07612253762774088,-0.0772633817353352,-0.0743354140782928,-0.07843311295862768,-0.0812246765253638,-0.08231767007608022,-0.0823935328175485
summaryMetric.exp24hROI.results.groupedByEntryType.bearish,-0.02506194085324677,-0.02670365772875387,-0.02719443701391936,-0.028832602532188063,-0.029982313423703603,-0.02755705769682166,-0.028469282410086057,-0.027846762025554375,-0.028487377799019515,-0.028882515093018587,-0.02699581109732898,-0.027793975919855773,-0.02636886945877933,-0.027510534951392752,-0.028539537874973507,-0.024852798747688275,-0.02549526021360842,-0.023381558636638697,-0.024308897767090224,-0.025323555997831173,-0.02163011195921414,-0.022330911704891085,-0.02039522485610073,-0.020927280571161604,-0.0220785623788951,-0.019715419936435368,-0.02136079280714541,-0.019306266959335332,-0.020786562403621953,-0.02273081315075726
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.true,0.042593753972748595,0.04267189037025804,0.04265737633893273,0.0426712868341784,0.04256015792732387,0.04447476693851504,0.04439192717486588,0.04440760234049377,0.044803485995435176,0.04499167679133194,0.05951966328095695,0.059129163807488686,0.05916619635939942,0.059298089583332436,0.059598921985979776,0.07990921857988653,0.07953620955694886,0.07989511537890176,0.08048873970160571,0.08096334670744613,0.10581286508684688,0.10568551737538215,0.1061251881791003,0.10694132590030216,0.10725136195548907,0.1332623226881143,0.13315177197173236,0.13372533784585694,0.1348421980166755,0.1352213414413289
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.false,-0.1566065817627939,-0.18121363446419658,-0.20426010504361458,-0.2286486653780257,-0.2527624909837977,-0.19191038500427787,-0.21619031492598778,-0.2397187819676681,-0.2646583419087887,-0.2892617852031277,-0.21309321592766323,-0.23746964862618133,-0.2621298289575422,-0.2874731437065664,-0.312753099542948,-0.2236680743242114,-0.24856961710880857,-0.27311473486806437,-0.29885234746390144,-0.32391253077768534,-0.22868509208095913,-0.2538756139892074,-0.2782484636540463,-0.30409791641453154,-0.32889809264282277,-0.23334784726511987,-0.25899139199846405,-0.2833631891726726,-0.3089944697669417,-0.3338026018216378
summaryMetric.meanTradeProfit.groupedByAll,-0.0005750602121019658,-0.0006215188031269675,-0.000644348001488448,-0.0006856429208706291,-0.0007135170928552016,-0.0007848045488784254,-0.0008251357310045247,-0.0008409444947153577,-0.0008880717473788266,-0.0009104786406505923,-0.0008962313171873176,-0.0009343274699549529,-0.0009546903680093792,-0.0009885707329437003,-0.001025838580482626,-0.0010095609925232613,-0.0010595599763681299,-0.0010700714265140898,-0.001097467204044426,-0.001132630983265385,-0.0010003412644749505,-0.0010491176473455077,-0.0010570110187006383,-0.0010932713822140276,-0.0011170619268934213,-0.0010629526148773403,-0.0011264978250316482,-0.001141644668425723,-0.0011678242454324667,-0.0011859623103322838
summaryMetric.meanTradeProfit.results.groupedByEntryType.bullish,-0.000920071373408722,-0.0010003536358599505,-0.0010447118571815489,-0.0011132914076137795,-0.0011589000384623605,-0.0010761610812506034,-0.001139198092273293,-0.001178946603272285,-0.0012591324636067216,-0.0012958676827888231,-0.0011935775778603498,-0.0012497408993643747,-0.0013085315853943874,-0.0013517704259772775,-0.0014028564250552753,-0.0013932843357190655,-0.0014713719110096208,-0.0015225089129094725,-0.0015564124299027107,-0.0016026408131090976,-0.001412771987344706,-0.0014871213684183565,-0.0015307859348607966,-0.001585886200577935,-0.0016096537861528166,-0.0015486544599644335,-0.0016340231866380766,-0.0016921807609450792,-0.001714951459918338,-0.0017165319336989273
summaryMetric.meanTradeProfit.results.groupedByEntryType.bearish,-0.0005221237677759744,-0.0005563262026823723,-0.00056655077112332,-0.0006006792194205847,-0.0006246315296604917,-0.0005741053686837846,-0.0005931100502101262,-0.0005801408755323829,-0.0005934870374795732,-0.0006017190644378872,-0.0005624127311943537,-0.0005790411649969953,-0.0005493514470579027,-0.0005731361448206824,-0.0005945737057286147,-0.0005177666405768391,-0.0005311512544501754,-0.0004871158049299728,-0.000506435370147713,-0.0005275740832881494,-0.00045062733248362786,-0.0004652273271852309,-0.00042490051783543184,-0.0004359850118992001,-0.0004599700495603146,-0.0004107379153424035,-0.0004450165168155294,-0.00040221389498615274,-0.0004330533834087907,-0.0004735586073074429
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.true,0.0008873698744322624,0.0008889977160470425,0.0008886953403944319,0.0008889851423787167,0.0008866699568192473,0.0009265576445523968,0.0009248318161430392,0.0009251583820936202,0.0009334059582382328,0.0009373265998194154,0.0012399929850199366,0.001231857579322681,0.0012326290908208212,0.0012353768663194258,0.0012416442080412453,0.0016647753870809693,0.0016570043657697679,0.0016644815703937867,0.0016768487437834522,0.0016867363897384612,0.00220443468930931,0.002201781611987128,0.0022109414203979228,0.0022279442895896283,0.002234403374072689,0.0027762983893357147,0.0027739952494110908,0.002785944538455353,0.0028092124586807394,0.0028171112800276857
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.false,-0.003262637120058206,-0.0037752840513374285,-0.0042554188550753035,-0.004763513862042202,-0.005265885228829119,-0.003998133020922456,-0.004503964894291412,-0.004994141290993085,-0.005513715456433097,-0.0060262871917318266,-0.004439441998492984,-0.004947284346378778,-0.00546103810328213,-0.005989023827220134,-0.006515689573811417,-0.004659751548421071,-0.005178533689766845,-0.005689890309751341,-0.0062260905721646135,-0.006748177724535111,-0.004764272751686649,-0.00528907529144182,-0.005796842992792632,-0.006335373258636074,-0.006852043596725474,-0.0048614134846899975,-0.005395653999968001,-0.0059033997744306795,-0.006437384786811286,-0.00695422087128412
