,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
summaryMetric.exp24hROI.groupedByAll,-0.0318357230970608,-0.033732425399735845,-0.03592908771709173,-0.03602100186939096,-0.036815620521775325,-0.04209044325619889,-0.04394947380498169,-0.04541084136228895,-0.04550981484853538,-0.04597894483360162,-0.049909650362620975,-0.05175811502015371,-0.053613652787389866,-0.05358029629082148,-0.05399795384622437,-0.05573505680753624,-0.057674279512690316,-0.059141398937531925,-0.058708912656928944,-0.05908532993946707,-0.058219948106806876,-0.060974228379185494,-0.06243607407004461,-0.061400079610877,-0.06204786765820358,-0.06173163626732589,-0.06404866347197724,-0.06594252931731484,-0.06495458398074835,-0.06626015285223452
summaryMetric.exp24hROI.results.groupedByEntryType.bullish,-0.04483482209374255,-0.04789136117576149,-0.050695939828750106,-0.0503971834582048,-0.051569602981211465,-0.04907374117427189,-0.05156156371513998,-0.053039644783672554,-0.0529738838265756,-0.05379431108587858,-0.05470685456540114,-0.05750530603109337,-0.05945977632978568,-0.059457486727378356,-0.061031670478720434,-0.06094111136055953,-0.06426304203358794,-0.06576161438690745,-0.06497456849860589,-0.06684810008925048,-0.06308291606076417,-0.06764099428667782,-0.06948421783336371,-0.0688959233842801,-0.07050526495474796,-0.06619248539546493,-0.0698872398913527,-0.07306268521009095,-0.07328114192303391,-0.07623620736050371
summaryMetric.exp24hROI.results.groupedByEntryType.bearish,-0.03957843086143682,-0.041481530039950414,-0.0445535946585829,-0.04517330582904196,-0.04609821591474571,-0.044760489436181515,-0.04637118989328112,-0.048183350965739835,-0.04849571508243216,-0.04868195846960768,-0.0477140925007553,-0.048604864511343965,-0.050468894219487595,-0.05039811414250851,-0.049530596863687486,-0.05061021359565103,-0.05100995357327076,-0.05246178249468539,-0.05242495471658795,-0.05111061993889461,-0.052910273365660565,-0.05362792150196956,-0.05466229519582858,-0.05311468386300561,-0.05267387746977015,-0.05669698569365328,-0.05745161730544972,-0.05789200656235291,-0.05553461301687414,-0.05496893626071184
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.true,0.030972482648386805,0.03117184388253339,0.031428390461961025,0.031475577922615135,0.031860440134190836,0.03364702288928609,0.03381326876716034,0.03390641166272158,0.033886342734904144,0.03405197551937448,0.04615149594884235,0.04624734501114209,0.046526621522028036,0.046509878732588494,0.046573948393204785,0.06523628831499129,0.06539557322305678,0.06580218168409896,0.06593610082644194,0.06619477874645201,0.08794569631756702,0.08797445244363553,0.08853431529658026,0.08883980492996857,0.08930322169279921,0.11305556922579993,0.11317320943660908,0.11387959301009365,0.1140422805741085,0.11429105753392765
summaryMetric.exp24hROI.results.groupedByPriceTargetReached.false,-0.15759695627128592,-0.18121903418378563,-0.20446317311031378,-0.22853880958904335,-0.2527843683305332,-0.19355349966380234,-0.21821633992451112,-0.242124160704059,-0.2671237322311111,-0.29206719435259076,-0.21358564111989414,-0.2379800356007694,-0.26291628737423745,-0.2876427569037592,-0.3127706780803237,-0.2248088904571226,-0.24975861861937923,-0.2751500826351374,-0.30031208442820234,-0.32549965494718847,-0.23093124984551544,-0.2564083211002368,-0.28196189475328015,-0.3067893698951926,-0.3324113646588978,-0.23661743235726684,-0.26218063732057484,-0.28809167274610153,-0.31356892280206894,-0.33939036591949956
summaryMetric.meanTradeProfit.groupedByAll,-0.0006632442311887666,-0.0007027588624944968,-0.0007485226607727444,-0.000750437538945645,-0.0007669920942036527,-0.0008768842345041435,-0.0009156140376037851,-0.0009460591950476864,-0.0009481211426778205,-0.0009578946840333671,-0.0010397843825546036,-0.001078294062919869,-0.0011169510997372889,-0.0011162561727254474,-0.001124957371796341,-0.0011611470168236715,-0.001201547489847715,-0.0012321124778652485,-0.001223102347019353,-0.0012309443737388973,-0.0012129155855584767,-0.0012702964245663645,-0.0013007515431259294,-0.0012791683252266041,-0.0012926639095459079,-0.0012860757555692894,-0.0013343471556661924,-0.0013738026941107258,-0.001353220499598924,-0.0013804198510882193
summaryMetric.meanTradeProfit.results.groupedByEntryType.bullish,-0.0009340587936196365,-0.0009977366911616977,-0.0010561654130989606,-0.0010499413220459333,-0.001074366728775239,-0.001022369607797331,-0.0010741992440654162,-0.001104992599659845,-0.001103622579720325,-0.001120714814289137,-0.0011397261367791904,-0.0011980272089811119,-0.0012387453402038682,-0.0012386976401537158,-0.0012714931349733425,-0.0012696064866783237,-0.0013388133756997488,-0.0013700336330605717,-0.001353636843720956,-0.001392668751859385,-0.001314227417932587,-0.0014091873809724544,-0.0014475878715284106,-0.001435331737172502,-0.001468859686557249,-0.0013790101124055195,-0.0014559841644031814,-0.0015221392752102281,-0.0015266904567298731,-0.001588254320010494
summaryMetric.meanTradeProfit.results.groupedByEntryType.bearish,-0.0008245506429466004,-0.0008641985424989669,-0.0009281998887204771,-0.0009411105381050408,-0.000960379498223869,-0.0009325101965871149,-0.0009660664561100235,-0.0010038198117862465,-0.00101032739755067,-0.0010142074681168266,-0.0009940435937657354,-0.0010126013439863326,-0.0010514352962393248,-0.0010499607113022608,-0.001031887434660156,-0.0010543794499093965,-0.0010627073661098076,-0.0010929538019726123,-0.0010921865565955823,-0.0010648045820603044,-0.001102297361784595,-0.0011172483646243658,-0.0011387978165797621,-0.0011065559138126169,-0.001097372447286878,-0.00118118720195111,-0.0011969086938635359,-0.001206083470049019,-0.0011569711045182113,-0.0011451861720981633
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.true,0.0006452600551747251,0.0006494134142194457,0.000654758134624188,0.0006557412067211486,0.0006637591694623091,0.0007009796435267935,0.0007044430993158405,0.0007063835763066996,0.0007059654736438363,0.000709416156653635,0.0009614894989342156,0.0009634863543987936,0.0009693046150422508,0.000968955806928927,0.0009702905915250997,0.001359089339895652,0.0013624077754803496,0.001370878785085395,0.0013736687672175403,0.0013790578905510836,0.0018322020066159795,0.00183280109257574,0.0018444649020120888,0.0018508292693743453,0.0018604837852666501,0.0023553243588708317,0.0023577751965960223,0.0023724915210436175,0.0023758808452939272,0.002381063698623493
summaryMetric.meanTradeProfit.results.groupedByPriceTargetReached.false,-0.0032832699223184565,-0.003775396545495534,-0.004259649439798204,-0.0047612251997717365,-0.005266341006886108,-0.004032364576329215,-0.004546173748427315,-0.00504425334800123,-0.005565077754814815,-0.006084733215678974,-0.004449700856664462,-0.004957917408349363,-0.005477422653629946,-0.005992557435494983,-0.006516055793340077,-0.004683518551190054,-0.005203304554570401,-0.005732293388232029,-0.006256501758920882,-0.00678124281139976,-0.004811067705114905,-0.0053418400229216,-0.005874206140693336,-0.006391445206149846,-0.006925236763727038,-0.004929529840776392,-0.00546209661084531,-0.006001909848877115,-0.00653268589170977,-0.0070706326233229075
